c,v,clauses_vars_ratio,vars_clauses_ratio,vcg_var_mean,vcg_var_coeff,vcg_var_min,vcg_var_max,vcg_var_entropy,vcg_clause_mean,vcg_clause_coeff,vcg_clause_min,vcg_clause_max,vcg_clause_entropy,vg_mean,vg_coeff,vg_min,vg_max,pnc_ratio_mean,pnc_ratio_coeff,pnc_ratio_min,pnc_ratio_entropy,pnv_ratio_mean,pnv_ratio_coeff,pnv_ratio_min,pnv_ratio_max,pnv_ratio_entropy,pnv_ratio_stdev,binary_ratio,ternary_ratio,ternary+,hc_fraction,hc_var_mean,hc_var_coeff,hc_var_min,hc_var_max,hc_var_entropy,select
-0.5085709300192951,-0.4066886249240809,-0.208870148874295,-0.42098505359509064,-0.12166397791044173,-0.3582213137017941,-0.2747866733413338,-0.005910045121453826,0.6486675393858488,-0.12166397791044173,0.025879658898141793,-0.08666287751799243,1.9935029432848204,0.16272484108128193,0.09471363227866876,-0.11119410892795097,-0.30856540014006806,0.4580915805521246,-0.08641718014178057,0.49807658871324495,-0.3586535995192455,0.20638891259458444,1.8568638152618895,-0.2130592457357384,-0.12790283868288557,1.1018763922540427,1.2562833633589578,1.1014268202414406,1.1309352885878456,-0.18316834423752382,0.9175436108336456,0.4988550037187931,-0.022566039961928252,-0.3348983498559356,-0.18396877816188664,0.03637696121266066,0.6750463605857866,z3+''
-0.5163614593560323,-0.41070930428892877,-0.25785818006819744,0.2661623463829334,0.297834592394613,-0.4191222691619503,0.1046519049265764,0.47714262469991225,-0.4100594551509863,0.297834592394613,-0.5774958601054458,0.10934077249901024,0.287944855381355,0.6011748019104852,0.18787593355560586,-0.10985512706242456,0.02170201630023934,0.6873811301349945,-0.4282617172124863,0.21049999106241973,-0.3586535995192455,0.8365576356268094,-1.0795533836669882,1.0220862245383109,-0.2994059854406413,-0.19118551209191048,-1.1987737438812247,-0.6780865151618595,-0.8965956055457304,0.2806641721887368,-0.6095158392887484,-0.6855132782882498,0.12324852382558282,-0.6012130324468984,-0.057706434772076216,0.12264811096338978,-0.39215083885541635,z3+''
-0.5164137447878224,-0.4047148368722465,-0.30353774132467,2.83195753163312,-0.17227068879403248,-0.830547568939186,-0.08726597272526365,-0.3155945055746999,-1.708573495269749,-0.17227068879403248,-0.20264627029270002,-0.12652543802794236,-0.26982028224901733,-0.8579864310813157,0.23386128543555187,-0.9589681975062571,0.38057987440302965,-0.06917974437147548,-0.0837668309922537,0.6392741060066052,-0.3586535995192455,-0.14852948145068748,0.5705252423009123,-0.31518834736505985,2.7304829406130557,-0.9574444183709935,-1.577243290371348,-1.3455636156731552,1.684514219097095,-1.0390032032243297,0.6997386481151456,0.6256011213454399,-0.06761432898073189,-0.5453043370524797,-0.18396877816188664,-0.13856773401888894,-0.9443123311704357,z3+'sat.ddfw_search=true'
-0.4537705689600053,-0.28983306192936614,-0.2865165645438735,1.3113069908907686,-0.3294467874688358,-0.5269494924333203,-0.2727311757612506,-0.38602605389046724,-0.1496904619495192,-0.3294467874688358,0.3797068137743047,-0.27971083018074044,-0.22427797602893887,0.39773361965434945,-0.34066012039266214,0.11197684046678882,-0.30801910309914016,-0.34914074073918394,-0.11161461159948234,0.3824195754310869,-0.3586535995192455,0.3249259114663444,-0.3783815157239935,-0.1043213535094898,-0.2994059854406413,0.07221598694152483,0.3593682370230348,-0.059026511376441514,0.6851912688317243,0.15215768146646133,0.7849534866667119,0.35260833797615704,-0.23809408647480096,-0.5495701306926009,-0.1805659915424346,-0.3600343464258599,-0.4476816383935554,z3+'sat.lookahead_simplify=true'
0.04517362098416543,-0.3862928150551254,1.474867241711193,-1.4282214029149698,-0.28032713566558054,-0.8260070072248901,-0.21224707170420776,-0.3785527929061643,-1.2369508649845873,-0.28032713566558054,-0.5238041088858574,-0.23377470797138286,-0.03539725338987512,-0.4460593078766925,-0.3112692951932127,-0.8593993440924634,-0.2688934956120267,-0.4642348425239252,0.020432599779367722,0.1067523600081231,-0.3586535995192455,-0.26370696861530757,1.555583731904744,-0.31433634845630576,4.423158318296687,-0.3517618270106887,-1.563368955789715,-1.3272007516492639,0.289614574468791,1.0621634075013577,1.2003773823941546,0.33230524493786884,-0.18423137102706957,-0.6341035713965371,-0.13257949038085237,-0.3304288769195131,1.6858068692253896,z3+'sat.lookahead_simplify=true'
-0.5195090423498012,-0.4142182608255233,-0.28253148124240707,1.0976935907603478,2.8346337321292965,-0.6114655945196232,1.9294372358808787,1.9815999187484665,-0.4274487458259593,2.8346337321292965,-0.6393949743273167,2.0422931319394,2.1212946121142284,0.21762571141856865,3.3751003575407075,-0.7376013539925013,2.6442071504825906,2.895682399685012,-0.27218199086849393,0.35340364772455485,-0.3586535995192455,0.2740620573430556,-0.13045771026687314,-0.16784652439716602,-0.2994059854406413,-0.5455802562459867,0.19906881994443204,-0.1547503693598121,-0.35899326714461444,0.12928309729760343,-0.22933131069109328,-0.09611182584516682,2.473042929771248,-0.6919464197387543,1.9688041766344502,2.6063294019852377,-0.8958249617212998,z3+''
-0.4946682337062857,-0.3914831465988381,-0.2362530869996492,-0.12088619547285942,-0.2604537062698966,0.15785178086839166,-0.239144275174263,-0.1991151266018667,-0.7934250798687972,-0.2604537062698966,2.0617170730039094,-0.22059592956019572,0.68174733956862,-1.384145675190914,0.0030347108856483515,0.6496887062526223,-0.05620858583717073,2.7763558514575366,0.08286684733115586,0.6064178862665551,-0.3586535995192455,-0.7246587630179806,-0.6914646881000508,0.12509761335938965,-0.2994059854406413,-0.13371609412097907,-0.5760638252044259,0.23937135504020077,2.107731399760104,-1.0390032032243297,1.1027668645654123,1.9021330047337262,-0.14303758340446815,0.5118709549840301,-0.11267014997571441,0.16630200076891105,-1.8416915092324566,z3+''
-0.5175117388554162,-0.4108920624418764,-0.2804024683962318,0.9963405033067436,0.29777008205124234,-0.7356958498682755,0.09846724018855235,-0.025544704523795172,-1.061192517695695,0.29777008205124234,-0.7303723995210208,0.12748034043670184,-0.031173415032053002,-0.6140102064643356,0.3988915587638691,-0.8478864750438317,0.35914401004621715,0.07832583493481857,-0.4802909619219608,0.4817175085076619,-0.3586535995192455,-0.044080924021282955,0.09538154989475663,-0.25245210170373333,-0.2994059854406413,-0.6632557311388453,-0.6865964923780894,-0.7253323512142689,-0.5413422803702049,-0.8591803960251867,-1.263406719386981,-0.5851450599771338,0.16256332222500997,-0.5138261172409558,0.0024184906516477637,0.2447066729692089,-0.38093217367652127,z3+''
0.2909988070888856,0.6984133743196497,-0.2681974327916574,0.5398969846164272,-0.34283344735041793,1.2776207735798564,-0.284125309615277,-0.37662281746761056,-0.2745623175385031,-0.34283344735041793,0.030916347296675296,-0.29182405018414714,-0.48355620994028664,0.3875407780951791,-0.3707049766755364,1.308445083370389,-0.32527117358916435,-0.43132812028424755,-0.5137274377648333,-0.16136569529699502,-0.3586535995192455,0.06271667282335112,-0.3140372416273873,-0.014352468448533951,-0.2994059854406413,0.8235897962236328,0.026893893910598366,0.6445438834604117,-0.49350841391441264,1.3539739976693597,0.7086237047181503,-0.3583719976922384,-0.2519158551630896,0.9345294871174188,-0.1836911729425649,-0.37055796920800954,-0.4321560186382523,z3+'sat.lookahead_simplify=true'
2.277416474575126,2.000126594504441,-0.22873816984828263,-0.2186366434044361,-0.3438097804473479,0.8893403175376163,-0.284692244057884,-0.3976823120977438,0.24106794325186828,-0.3438097804473479,-0.3144356621337415,-0.2926506447327182,-0.4951038180876949,1.3985686532655386,-0.3732211412477062,1.1071401479905925,-0.32643343964524946,-0.4745955264348267,-0.5847933486070954,-0.018490407367624574,-0.3586535995192455,1.0499764298061933,-0.20319824055556088,-0.09337887230073674,-0.2994059854406413,0.9414098355819618,0.5200003991716046,0.31818783287292746,-0.5496181407101162,0.08318224618447141,-0.45099198080776964,-0.11818502542240447,-0.2526599990100909,1.1035724910154254,-0.18396877816188664,-0.38480326110711727,0.05606301944618658,z3+''
-0.44583886895743463,-0.3301495104696134,-0.254858902631883,0.19996416194582536,-0.2849016991872083,0.3483101808281139,-0.2834192218333285,-0.27141057933832136,0.4121286836467311,-0.2849016991872083,-0.3260595120606313,-0.27322271530690045,-0.43068298136270444,2.074386598403828,-0.26011972647421133,0.7928221782826221,-0.32400806169847873,-0.06749337148173534,-0.8494476472221603,0.3934161862210435,-0.3586535995192455,2.253829560102032,1.992392692798275,-0.25351921839735453,-0.2994059854406413,1.1018763922540427,0.4624226022104905,0.19879114237811743,-0.6840880611290503,-1.002359705991618,-1.5239759180729813,-1.606280244884543,-0.24569381316180294,1.1090582996775962,-0.18396877816188664,-0.30132368386844416,-0.6076522827080889,z3+''
-0.515409864497451,-0.4044224238275303,-0.29566039379382136,1.9648255611967334,-0.16587397251576957,-0.830547568939186,-0.07994315787919992,-0.31186287070737867,-1.708573495269749,-0.16587397251576957,-0.6101506949354512,-0.13115966574154786,-0.3219142886621604,0.0715877307342396,-0.01979174041273282,-0.9589681975062571,0.08583673949683665,-0.2535617185043418,-0.019975708022882847,0.22308353461521274,-0.3586535995192455,0.052911894711144,-1.1420265639415768,-0.3151883473650599,-0.2994059854406413,-1.9871048236835114,-1.577243290371348,-1.3455636156731559,0.4320418888199182,0.5475584394597768,0.888063639765059,0.2838966331757751,-0.07153557741634421,-0.5729403496533092,-0.13413607087493473,-0.12860078726506227,-0.6687259060367322,z3+'sat.lookahead_simplify=true'
-0.3300527802580764,-0.33095364634258295,-0.12757260607617116,-0.8452407697639066,-0.29960550730736785,-0.1525097922648054,-0.28437219270449743,-0.3346244561731826,1.566395378077713,-0.29960550730736785,-0.6379088032138359,-0.2730299527964409,-0.46996735910786674,-0.1781112544414585,-0.3320091040856159,-0.09818300661285703,-0.32571281976061206,-0.4209388156506796,-0.7095298251295216,0.3864571238138279,-0.3586535995192455,0.6757620960735952,-0.24144970821187609,-0.08985468588009977,-0.2994059854406413,1.1018763922540427,0.2169045782423752,0.27575744681840186,-0.6116768846023475,-1.0390032032243297,-1.486915976121006,-1.3338194482759331,-0.24104175296296226,-0.18684028535138955,-0.18278316728219707,-0.35953753718051545,0.8395350726474934,z3+''
-0.48698750377630795,-0.36173011929896387,-0.27823933675444473,0.9011436774614335,-0.30716899987235274,-0.02938723175640797,-0.2568623645601166,-0.2049888481072882,-0.5610624111425949,-0.30716899987235274,-0.5322004282540292,-0.2612745207773933,-0.3419504449749072,0.23836159553917755,-0.32323137335645546,0.3373508711284464,-0.29536438164850687,-0.13014871715141085,-0.6310643722072329,0.32590978565725515,-0.3586535995192455,0.09141855872462455,-0.49241039606802156,-0.15633677504077315,-0.2994059854406413,-0.4426142157147344,-0.0614150125430124,-0.5211018646228217,0.10495512988537722,0.7137696591695404,0.7212615043037071,-0.022865815397185178,-0.22265680923287479,0.017513683379602348,-0.163466178592401,-0.08235415432730313,-0.7141778052865779,z3+'sat.lookahead_simplify=true'
-0.19956402813931892,-0.2197635860892447,-0.1844039236109375,-0.5968310471194521,-0.33053028385777705,-0.20427287796609123,-0.28245211744122145,-0.3968266276864889,0.87175296600429,-0.33053028385777705,-0.6459518438919083,-0.2846098800336299,-0.48949309805634816,0.6958189181748655,-0.35136724848798173,-0.574407444022927,-0.323571057214614,-0.48419446280355566,-0.5189944378177599,0.024580230933506517,-0.3586535995192455,1.0227101882151077,0.233241413495556,-0.15299402857566166,-0.2994059854406413,0.4290289986834864,1.3338658410769055,0.43659000821154914,-0.8659777066068028,0.0278568210055127,-0.8004190409514701,-0.8406674609593402,-0.24671164212908617,-0.43708054564035764,-0.18256339041231337,-0.395377653491484,0.18046248426679576,z3+''
-0.4835366652781559,-0.3994879536979443,-0.119025307907063,-0.871294004178825,-0.19206343364505873,-0.43026027060972594,-0.1831695961230328,-0.20881827754354673,0.659693070698978,-0.19206343364505873,-0.6040347256050815,-0.12770864510375748,-0.28700022053420315,-0.7957169669512673,-0.2757623199527973,-0.47392924989958257,-0.2755793252364117,-0.35503538426849846,0.7604008808130779,-0.650615401482191,0.7951706043854458,-0.3408144345818204,0.6252080629898643,-0.2712143116221032,1.518527370191577,-0.4426142157147344,0.47584023651213164,-0.7246764154740583,-0.9522696341180139,1.880966515960118,0.7304767502005335,1.3873379646475767,-0.034167943887784866,-0.4855498806766402,-0.0231294194702083,0.0037190230874779213,0.040124644181143664,z3+'sat.lookahead_simplify=true'
1.015784691107569,-0.12158590632577773,0.14541446933236862,-1.2193632651428605,-0.32741875840183704,2.863729347528474,-0.28445422289518546,-0.21015112549129544,-0.6092661470743033,-0.32741875840183704,0.1425428400146188,-0.2875374244851017,-0.4011976537676342,2.5505714380003273,-0.37082932993350665,0.7173290614432103,-0.3238365194430532,-0.4722956381783201,1.8727288666349595,-1.0667167088768041,-0.3586535995192455,-1.2570582179665286,0.7438729856371131,-0.15234498066672142,1.9730107090996325,1.0894508845471336,-0.6280586883758712,1.1080761336834741,-0.7308357010347949,-0.8113788890334527,-1.4022509841694055,1.815131114893629,-0.22521171999240758,2.9680835255592477,-0.18367560167502395,0.1404990721057775,-0.8454426396591809,z3+'sat.lookahead_simplify=true'
-0.5185469904048619,-0.41231757603486796,-0.2869077854262118,1.334184128152089,0.6808186548616557,-0.6870645804802412,0.7215722125445787,0.2675582523276458,-1.2312869593283196,0.6808186548616557,-0.9039973019910934,0.679830184139402,0.2250727786758373,-0.8145235983578111,0.33532249577486645,-0.8384713502664273,0.42345160311665825,0.05150663869731031,-0.4720162513432941,0.28901932318972456,-0.3586535995192455,0.14074146143484487,-1.1420265639415768,-0.3151883473650599,-0.2994059854406413,-1.9871048236835114,-1.577243290371348,-1.3455636156731559,-0.9522696341180139,-0.4096233780273288,-1.263406719386981,-0.6122008405653478,0.4292486450636809,-0.49440717503368314,0.14220894226179745,0.5056594607057878,-0.8133030856150639,z3+'sat.lookahead_simplify=true'
0.6891941985165545,0.7141671271037353,-0.2367624031076168,-0.11372037694997635,-0.34255716847646334,1.1030021300240502,-0.28431167448374767,-0.2598083925759931,0.27776819416039866,-0.34255716847646334,-0.37055557761158603,-0.2918454472047997,-0.48596968275385527,1.269374021215758,-0.37140387336121655,1.29144424305324,-0.3259471565688649,-0.31227366426794734,-0.5405659554171172,-0.10003966972432235,-0.3586535995192455,0.9390038453697189,-0.28496081289806235,-0.07853916624229466,-0.2994059854406413,1.0005983196003525,0.5901387273907356,0.2749075811218533,-0.5661074884809743,0.10761991224409481,-0.4454225402668318,-0.30351569369550335,-0.251925498017268,1.2335650376448013,-0.18396877816188664,-0.19666603354258802,0.04203102176364571,z3+'sat.lookahead_simplify=true'
-0.14849161836666905,-0.2859585890868764,-0.07075754582820822,-0.98679206317212,-0.3140342593008355,-0.31272255271230576,-0.2831116870745346,-0.3739365996253448,1.2255395024215185,-0.3140342593008355,-0.6610719262186391,-0.2801207370628377,-0.47820368874692804,1.092467743006684,-0.36699448407837215,-0.3777892559607784,-0.3240155386362312,-0.5001850671485446,-0.5740226341813945,-0.2966554011200942,-0.3586535995192455,1.6351600018731571,-0.47534774243888334,-0.14338149960157187,-0.2994059854406413,0.09093708521993403,0.8748364719821586,-0.43044097963963024,-0.9372150236047252,-0.7981440447541964,-1.5872647808874838,-1.2644462430024324,-0.24350742280267665,-0.3911392624749335,-0.18275663122787972,-0.3839162503266257,0.7775684555656899,z3+'sat.lookahead_simplify=true'
-0.45855991451198597,-0.37119699162165115,-0.20631359208636868,-0.4424870506034882,-0.28206534710342607,-0.2045079241603681,-0.2717750770314307,-0.3317416079012455,0.7181434929851449,-0.28206534710342607,-0.6260796783695393,-0.25433256023474454,-0.4384403556389255,0.7404534524807358,-0.27292321109156814,-0.5210206540951979,-0.3099281797750885,-0.39134942363506947,-0.39239849064819576,0.04310288244238202,-0.3586535995192455,1.0363996258215495,0.258030898960275,-0.16381837958353587,-0.2994059854406413,0.24974364302988944,1.141835036602198,0.3476343915596001,-0.8034577039510475,0.08054966296489971,-0.6950140718444635,-0.7641392072800414,-0.22243850861701656,-0.4136029824206491,-0.17663207217297702,-0.35118036294472926,0.1798462694941766,z3+''
1.1330609146129473,1.7811092240120008,-0.26596262359380124,0.47378875477204335,-0.3435991011175137,2.839210474537522,-0.2844916657544051,-0.38793644249362375,-0.5791484519415532,-0.3435991011175137,-0.018871214839218695,-0.2925801350877017,-0.5024953122910801,0.2785062355669695,-0.3728147150319619,2.0376895117499054,-0.32617714528779046,-0.47908864502933823,-0.8654105055238832,-0.1395929923051323,-0.3586535995192455,0.15337046256515097,-1.012525600469365,0.18135679603600494,-0.2994059854406413,-1.1128648569087323,-0.640767963864553,-0.8318111640722908,-0.5886227058622934,0.9714310192779657,0.2850555709796373,-0.3916000414136493,-0.2527707569198885,1.2115094761390834,-0.1838325900623762,-0.3948049976100069,-0.7461433000719393,z3+''
-0.049698294999119985,0.1744823014493833,-0.2618269435334267,0.3620945534500318,-0.340858187452785,-0.3436457895561795,-0.2830121783084699,-0.4098240223232709,-0.30735567024254207,-0.340858187452785,1.813301928865379,-0.2904608841765542,-0.08499736342754056,-0.11729073166866824,-0.3655611956658981,3.849265360461069,-0.3250417779166063,-0.3692408799528051,-0.40390819216615864,-0.8421392300049577,-0.3586535995192455,-0.3957673092753041,-0.9159953289326643,0.5779343222090562,-0.2994059854406413,0.07221598694152483,-1.146860332615248,0.2673152091738349,-0.7988034485254287,0.8334148982931192,-0.035237315294079405,0.051848223892616015,-0.24953502492776436,-0.399991502079401,-0.1825325589225718,-0.39896187866419197,-0.4356453207291288,z3+''
-0.49496103212431075,-0.3752542226170885,-0.2773210196313025,0.8628869650484626,-0.2944485951145825,-0.5287597891270741,-0.25251928358753895,-0.2816440524770973,-0.05622000648648053,-0.2944485951145825,-0.3551165248862475,-0.2503438094257089,-0.322921631327608,0.4675754395737938,-0.28365750872547413,-0.15361309054091626,-0.2770275522014945,-0.2210718770309612,-1.092070485204081,1.0662680082761389,-0.3586535995192455,0.11504234554366466,-0.2896366543421278,-0.034323297697248095,-0.2994059854406413,0.5870461895977838,0.5301568522951252,0.5671862010736544,0.5645299235806793,-0.10383045772218913,0.44721882685081504,0.8708752294412427,-0.19229667127451264,-0.5319931598353443,-0.15691822794455051,-0.06051245153524883,-0.40639518654804957,z3+'sat.ddfw_search=true'
-0.04842775900661856,0.10412041256454563,-0.25167701131135284,0.13494228618459939,-0.3403558044581453,3.648463961405751,-0.2825263644299125,0.2428648585488295,-0.4828597711577479,-0.3403558044581453,0.026675114095502696,-0.2900682183983139,-0.35171399721065366,0.26081816090424376,-0.3697901132068245,2.7729679608360813,-0.3241679636836541,-0.042062847858580645,0.022617299655992254,0.005856728182671075,-0.3586535995192455,0.1075281492285039,-0.2893951141928829,-0.18481125599917325,-0.2994059854406413,0.07221598694152483,-0.05480104848937023,-0.45741671412889795,-0.22728711543100943,0.5716809554281562,0.2811848331440387,-1.0429151383217061,-0.25126923596785516,3.088917807905627,-0.18349132846133967,-0.011948892719988115,-0.9038703668625594,z3+''
-0.4373790860937832,-0.3582577143929589,-0.20140479014456394,-0.48146643039413484,-0.29702175462213726,-0.25307028031035084,-0.27656639511910636,-0.35202119921620867,1.0561455068944854,-0.29702175462213726,-0.6151449941824666,-0.2632396374242876,-0.4534592120129482,0.7834220514034381,-0.29916494210781,-0.5428431766893436,-0.31425821064261195,-0.420659342389131,-0.3987973269878365,0.10738540744623594,-0.3586535995192455,1.0213135417073484,0.2190621706135988,-0.15276450343905126,-0.2994059854406413,0.3023753716584405,1.47115529192603,0.42071167339578897,-0.7460433418739035,0.022626776812491565,-0.6907585539766219,-0.7782233908178283,-0.2301499517890958,-0.43086963326397143,-0.1785145776176894,-0.3637671965101756,0.28238954942646954,z3+''
