c,v,clauses_vars_ratio,vars_clauses_ratio,vcg_var_mean,vcg_var_coeff,vcg_var_min,vcg_var_max,vcg_var_entropy,vcg_clause_mean,vcg_clause_coeff,vcg_clause_min,vcg_clause_max,vcg_clause_entropy,vg_mean,vg_coeff,vg_min,vg_max,pnc_ratio_mean,pnc_ratio_coeff,pnc_ratio_min,pnc_ratio_max,pnc_ratio_entropy,pnv_ratio_mean,pnv_ratio_coeff,pnv_ratio_min,pnv_ratio_max,pnv_ratio_entropy,pnv_ratio_stdev,binary_ratio,ternary_ratio,ternary+,hc_fraction,hc_var_mean,hc_var_coeff,hc_var_min,hc_var_max,hc_var_entropy,result(z3+''),time(z3+''),result(z3+'sat.local_search=true'),time(z3+'sat.local_search=true'),result(z3+'sat.lookahead_simplify=true'),time(z3+'sat.lookahead_simplify=true'),result(z3+'sat.ddfw_search=true'),time(z3+'sat.ddfw_search=true'),select
828929,24426,33.93633832801113,0.0294669386642281,0.0001528403637401,3.0313064719746983,4.946141346243164e-05,0.0047036597826834,3.047928278468026,0.0001528403637401,0.6859344327736987,8.187996397281586e-05,0.0005731597478097,1.072247307186728,8.818733555653434e-05,2.192392199453583,3.25721503289184e-05,0.0019084867340869,0.3735930850756728,0.6978163942479577,0.0,1.0,1.2184898994990088,0.1184793055269239,0.8693546620192438,0.0,0.5555555555555556,3.3726192603461893,0.1030005366126336,0.111933591417359,0.6088470785797094,0.7207806699970685,0.8142482649298071,9.995955161645532e-05,2.2996063832890417,4.34295337718912e-05,0.0023657032146299,3.6071775383175497,sat,32.28909152799997,unknown,1000.0050389219832,sat,40.82025191298453,unknown,1000.0055714530172,z3+''
760817,31632,24.05213075366717,0.0415763580466787,0.0001184773392935,1.4593081689675285,6.571882594631824e-06,0.00105281559166,4.93380113897152,0.0001184773392935,0.1540464003233455,6.322711178553364e-05,0.0003161355589276,0.6182082083911724,0.0001359567768751,1.0745967599897706,7.886259113558188e-06,0.0007045058141445,0.0538987005009714,2.8706368795751858,0.0,1.0,0.4411412911887519,0.0226565544556646,1.7455256395916874,0.0,0.5,1.6776832411136993,0.0395475967071679,0.0669083366959465,0.121591657389359,0.1884999940853056,0.1210356761218532,9.574687776622611e-06,2.4028037252654086,1.3143765189263646e-06,0.0005927838100357,2.4163159211377847,unsat,296.8102136330004,unknown,1000.0047590809992,unsat,281.8074907059781,unknown,1000.0052081949544,z3+'sat.lookahead_simplify=true'
2160,720,3.0,0.3333333333333333,0.0037037037037037,0.0,0.0037037037037037,0.0037037037037037,0.0,0.0037037037037037,0.2538762001448738,0.0027777777777777,0.0055555555555555,0.9741040546803912,0.0041666666666666,0.0,0.0041666666666666,0.0041666666666666,0.484645061728395,0.8282291305867191,0.0,1.0,1.2498304957090645,0.0,0.0,0.0,0.0,0.0,0.0,0.4513888888888889,0.4305555555555556,0.8819444444444444,0.5888888888888889,0.0020209619341563,0.2918881612923004,0.0004629629629629,0.0037037037037037,1.6476308012412275,unsat,0.0905419949999668,unknown,1000.0043411500228,unsat,0.1185125310439616,unknown,1000.0045214419952,z3+''
49235,755,65.21192052980132,0.0153346196811211,0.0059622421727934,0.787545680848751,0.001035848481771,0.0117396161267391,1.4134065705973349,0.0059622421727934,1.175211537588907,0.0026490066225165,0.0503311258278145,0.7272680192551078,0.0036637372998936,0.6143426580340918,0.0011780237635828,0.0065197522087945,0.4653202861265917,0.7015272385269702,0.0,1.0,1.1858189209767491,0.3246958996627596,1.0124859314132295,0.0311418685121107,0.8666666666666667,1.0828302274285644,0.3287500303961057,0.1275312277851122,0.7818828069462781,0.9094140347313904,0.4609525743881385,0.0017034401172374,0.86485551963768,0.0001015537727226,0.0049355133543211,4.660143000727981,sat,0.2491453399998136,sat,0.0631897959974594,sat,7.827164101006929,sat,6.523122505983338,z3+'sat.local_search=true'
32000,60,533.3333333333334,0.001875,0.128,0.0,0.128,0.128,0.0,0.128,0.2185639089412216,0.0833333333333333,0.25,0.9192724956637776,0.001375,0.0,0.001375,0.001375,0.3054634851259851,0.6985686153854661,0.0666666666666666,1.0,1.9470647072238216,0.046875,0.0,0.046875,0.046875,0.0,0.0,0.0,0.0,0.0,0.04321875,0.0051640625,0.4792476255718629,0.00121875,0.0125625,3.9557151261101113,unsat,2.5865538279995235,unknown,1000.0045374119944,unsat,3.0426014219992794,unknown,1000.00444082194,z3+''
176978,27927,6.337164750957855,0.1577992744860943,0.0001218371901478,5.008313897379599,5.650419826193086e-05,0.0405700143520663,1.8959797248942531,0.0001218371901478,1.02388048755886,7.161528270132846e-05,0.0176531671858774,1.0555931865878776,0.0001135753201588,3.6896972672808994,3.390251895715852e-05,0.0103572195414119,0.5024897782224353,0.7281174615473568,0.0,1.0,1.2677607079470925,0.170932683089545,0.5303640190998786,0.0,0.6666666666666667,2.004198750249041,0.0906565447988969,0.2282204567799387,0.4674479313813016,0.6956683881612403,0.2613319169614302,3.0796376329174266e-05,4.842091698891091,5.650419826193086e-06,0.0090858750805184,1.4571751900027852,unsat,19.80052673099999,unknown,1000.0050121120004,unsat,31.756793717038818,unknown,1000.0054894490167,z3+''
154654,17850,8.664089635854342,0.1154189351714149,0.0001869578640876,0.819486418340118,3.879628072988736e-05,0.000782391661386,3.6815638543907534,0.0001869578640876,0.239297745481302,0.0001120448179271,0.0002240896358543,1.0031813181246718,0.0003082511212614,0.8129124935330001,6.46604678831456e-05,0.0011703544686849,0.1301011720787478,1.850138889849389,0.0,1.0,0.7371932287105525,0.0809489859372192,0.9234335282897403,0.0,0.4285714285714286,2.631318957615467,0.0747510076954829,0.207120410723292,0.2485613045896,0.455681715312892,0.3077902931705614,4.144754103485511e-05,0.6859157760733046,1.293209357662912e-05,0.0004396911816053,2.0886803059501347,unsat,897.6799474550007,unknown,1000.0045061790152,unknown,1000.0044968069996,unknown,1000.0049148659456,z3+''
88494,3626,24.405405405405407,0.0409745293466223,0.0007463087889848,1.6180894500296596,0.0002034036205844,0.0278888964223563,1.283078536953963,0.0007463087889848,1.1166440600867682,0.0005515719801434,0.0135135135135135,0.6308357190114768,0.0005763102583225,1.8851330820707968,0.0001695030171537,0.0267023753022803,0.8300126347010881,0.4161014015137307,0.0,1.0,0.8737379489868118,0.6466352191995666,0.361023132029536,0.0053256861941826,0.7704918032786885,1.234047325040722,0.2334502721160331,0.8538205980066446,0.0044296788482834,0.858250276854928,0.8615499355888535,0.0004818946781113,0.4227937001023419,9.040160914864284e-05,0.0011978213212195,1.3827320246392514,sat,22.493763336000484,unknown,1000.0046941010224,sat,25.790801169001497,unknown,1000.0048954410012,z3+''
161316,25532,6.318188939370202,0.1582732029060973,0.0001261124781182,1.095445656886276,6.199013117111756e-06,0.0015683503186292,3.3500461421607155,0.0001261124781182,0.5680821461518876,7.833307222309259e-05,0.0005483315055616,1.5110039119826395,0.0001222962440522,0.9265300297867766,6.199013117111756e-06,0.001221205584071,0.3448775698487444,1.0263825116619418,0.0,1.0,1.725080118108156,0.1646841194031106,0.9197440576082452,0.0,1.0,3.2082314390076627,0.1514672402034577,0.4678643160008927,0.2626955788638448,0.7305598948647375,0.6217610156463091,6.346486114422334e-05,0.9947585595211552,6.199013117111756e-06,0.0006880904559994,2.892475932740694,sat,3.29439339199962,unknown,1000.0048752820004,sat,5.3367631289875135,unknown,1000.0051947989268,z3+''
18201,2247,8.100133511348465,0.1234547552332289,0.0020279650807294,1.611637993125174,0.000384594253063,0.0186802922916323,3.299375123077848,0.0020279650807294,1.1469409209720451,0.0008900756564307,0.0298175344904316,1.8583036540391769,0.0021787561519126,1.14303478064949,0.0002747101807592,0.0151090599417614,0.6279418347514031,0.5590968187625901,0.0,1.0,2.0386582091453653,0.2199451425147759,1.1079188633289367,0.0,0.9104477611940298,2.896274509281928,0.2436813722896915,0.3938245151365309,0.1358716554035492,0.5296961705400802,0.457282566891929,0.0004371645146235,1.5288922200413928,0.0,0.0037360584583264,2.4959892617863284,unsat,7.159005199999228,unknown,1000.0046729869792,unsat,4.798188941960689,unknown,1000.00471524999,z3+'sat.lookahead_simplify=true'
2172,226,9.610619469026547,0.1040515653775322,0.011544761159732,0.4702660576304781,0.0004604051565377,0.0363720073664825,3.423341858678039,0.011544761159732,0.5600177320818785,0.0088495575221238,0.1902654867256637,1.004285741218439,0.0137754852588862,0.6396048814085621,0.0004604051565377,0.039134438305709,0.477993695729466,0.9249835669226438,0.0,1.0,1.328073217861795,0.5837079630276671,0.3844786200046478,0.0188679245283018,1.0,3.6312899731570414,0.2244232321106014,0.6583793738489871,0.2472375690607735,0.9056169429097606,0.6302946593001841,0.006298994442543,0.573737586613722,0.0,0.0147329650092081,3.1492465902959745,sat,0.0107014999994135,sat,0.0114373489923309,sat,0.0107961880275979,sat,0.3483895440585911,z3+''
682,116,5.879310344827586,0.1700879765395894,0.0332313681868743,0.4096307405956826,0.0175953079178885,0.0791788856304985,1.8857882593534456,0.0332313681868743,0.2621817066607617,0.0172413793103448,0.0603448275862069,1.242139976927602,0.0165082414804328,0.6406150789940349,0.0087976539589442,0.0483870967741935,0.403477167993297,0.8105185827246107,0.0,1.0,1.703604991035538,0.0121598618791882,5.034348425376723,0.0,0.5813953488372092,0.485025495527132,0.0612169815042898,0.0175953079178885,0.3812316715542522,0.3988269794721407,0.3460410557184751,0.0102765699261806,0.2800838210805685,0.002932551319648,0.0175953079178885,1.981630219945029,unsat,262.111348204,unknown,1000.0043439330184,unsat,700.489784653997,unknown,1000.0041804179782,z3+''
672,280,2.4,0.4166666666666667,0.0089285714285714,0.0,0.0089285714285714,0.0089285714285714,0.0,0.0089285714285714,0.447213595499958,0.0071428571428571,0.0178571428571428,0.4505612088663046,0.0178571428571428,0.0,0.0178571428571428,0.0178571428571428,0.4785714285714286,0.9811848424012906,0.0,1.0,1.1165693317176673,0.3333333333333333,1.6652920533719444e-16,0.3333333333333332,0.3333333333333333,0.0,5.5509735112398134e-17,0.8333333333333334,0.0,0.8333333333333334,0.6607142857142857,0.0050701530612244,0.3417319388970146,0.0,0.0089285714285714,1.3775124450464409,unknown,1000.0045909010004,unknown,1000.004140762001,unknown,1000.0053413690184,sat,398.7786173019558,z3+'sat.ddfw_search=true'
12653,3423,3.696465089103126,0.2705287283648147,0.0008031175479036,0.3022738392360856,0.0005532284833636,0.0026871097763376,2.2639133895477226,0.0008031175479036,0.7346726031784165,0.0005842827928717,0.0213263219398188,1.1317753943289697,0.0010045434186463,0.8079766570319854,0.0004741958428831,0.006559709159883,0.4725010670737982,0.8789482556147039,0.0,1.0,1.398712092414015,0.1486368753797678,0.7938369133645804,0.0,0.6666666666666667,2.481853492385361,0.1179934383636306,0.5175057298664348,0.3441081166521773,0.8616138465186122,0.5951948154587845,0.0004197526742435,0.3370282314137403,7.903264048051846e-05,0.0015806528096103,1.9208741847592563,unsat,660.5402397449998,unknown,1000.0044296899868,unsat,104.4376493570162,unknown,1000.0043179070344,z3+'sat.lookahead_simplify=true'
108080,784,137.85714285714286,0.0072538860103626,0.0033424315321983,0.0045207566446559,0.0032846039970392,0.0033493708364174,0.6849216809052028,0.0033424315321983,0.2886848332833825,0.0025510204081632,0.0357142857142857,0.6740270996430109,0.001866672834937,0.0751199235005089,0.001461880088823,0.0019152479644707,0.5012852032004511,0.769223598896919,0.0,1.0,1.0479324660596838,0.5250664118136761,0.0032074634894195,0.5195530726256983,0.5294117647058824,0.0177805746009777,0.0016841313454129,0.3924870466321243,0.6069948186528498,0.999481865284974,0.590321983715766,0.0018890367490445,0.2438168360273607,0.0011935603256846,0.0025629163582531,4.255115793297824,sat,310.47403178199966,sat,402.3974576200126,sat,150.03099047904834,sat,305.2411577759776,z3+'sat.lookahead_simplify=true'
80,20,4.0,0.25,0.164375,0.2181263803690261,0.1,0.2125,1.860534377469851,0.164375,0.231627291414723,0.1,0.2,1.034068853820723,0.11,0.1670106642806712,0.075,0.1375,0.4375,0.8673989580239028,0.0,1.0,1.368401173082031,0.1968930905695611,0.5546879377170656,0.0,0.4666666666666665,2.2764226858058185,0.1092142223587692,0.1875,0.3375,0.525,0.4875,0.074375,0.1800360108036012,0.05,0.1,1.4305622903362425,unsat,0.0040921189993241,unknown,1000.004138142016,unsat,0.0044894480379298,unknown,1000.0043725949944,z3+''
4831,642,7.524922118380062,0.1328917408404057,0.0043698182364544,0.984088139171774,0.0020699648105982,0.0192506727385634,1.329039258729297,0.0043698182364544,1.5649403792953147,0.0031152647975077,0.0903426791277258,0.1651256607998492,0.0110862414404375,1.213654465284741,0.0068308838749741,0.1326847443593458,0.5148948497937427,0.9681069817406036,0.0,1.0,0.7732408820871761,0.0876979554135074,1.6575152026810354,0.0,0.6,1.2830558514087675,0.1453606943419321,0.9670875595114884,0.0,0.9670875595114884,0.9670875595114884,0.0030127338302538,1.5074337406709244,0.0016559718484785,0.0190436762575036,0.3956933217710713,unsat,468.4828754680002,unknown,1000.0044838399916,unsat,536.4382054749876,unknown,1000.004455621005,z3+''
462,111,4.162162162162162,0.2402597402597402,0.0332280332280332,0.0944379938492556,0.0173160173160173,0.0346320346320346,0.9401696162840492,0.0332280332280332,0.1867193462473641,0.018018018018018,0.036036036036036,0.5829156018915205,0.0226980226980226,0.083805830915857,0.0173160173160173,0.0238095238095238,0.3921356421356421,0.9184721126787208,0.0,1.0,1.1788125858546994,0.2408507408507408,0.2361789614451508,0.0,0.4285714285714286,1.141403340222532,0.0568838778374231,0.1298701298701298,0.0519480519480519,0.1818181818181818,0.3701298701298701,0.0113490113490113,0.3764416202784647,0.0043290043290043,0.0216450216450216,1.9939045185687725,unsat,0.0082229939998796,unknown,1000.0043669270236,unsat,0.0096419850015081,unknown,1000.0043657909846,z3+''
155096,30460,5.0917925147734735,0.1963944911538659,0.0001110741112674,2.0989729117631417,3.86857172331975e-05,0.0035204002682209,2.082566194278392,0.0001110741112674,0.5625039238590676,6.565988181221274e-05,0.0015758371634931,1.12624589095263,0.0001232291229804,1.7106545507321802,3.86857172331975e-05,0.0032431526280497,0.3848470363240775,0.6625037572463423,0.0,1.0,1.2424556856276932,0.1611609294185152,1.1325367767702317,0.0,0.90990990990991,2.0557728882425508,0.18252067954494,0.1449876205704853,0.6912944240986227,0.8362820446691082,0.424556403775726,4.271812538209448e-05,1.9734811560374876,6.447619538866251e-06,0.0012314953319234,1.9378607058967068,sat,528.6313019850004,unknown,1000.00515847301,sat,217.31754878698848,unknown,1000.0056734289974,z3+'sat.lookahead_simplify=true'
535014,66073,8.097316604361842,0.1234977028638503,6.060110921326619e-05,1.7123860614806483,1.3083769770510678e-05,0.0016541623209859,2.8313986765801653,6.060110921326619e-05,0.3920325231800821,3.026955034582961e-05,0.000696199657954,1.674717287949703,4.942175353176216e-05,1.5587796337522657,9.345549836079056e-06,0.0014971570837398,0.3693558280638788,0.7193728408530065,0.0,1.0,1.83078607012995,0.182734778195489,0.835031342841088,0.0,0.948051948051948,2.6877107265175075,0.1525892672203475,0.127254613897954,0.3241821709338447,0.4514367848317988,0.482202334892171,2.241913572530392e-05,2.159877618105365,0.0,0.0007588586466896,2.472019286412912,unsat,275.2579635659986,unknown,1000.0055900439912,unsat,330.1573199459817,unknown,1000.0054841709788,z3+''
14170,2320,6.107758620689655,0.1637261820748059,0.0031059426179641,1.173715795687822,7.057163020465773e-05,0.0128440366972477,3.079824435491048,0.0031059426179641,0.3862948007281776,0.0008620689655172,0.005603448275862,2.041341019687298,0.0033670576497213,1.3216418037004134,7.057163020465773e-05,0.017925194071983,0.3116655120148416,0.8833252699148475,0.0,1.0,2.548189337123953,0.6100874817946058,0.232161658372844,0.0,1.0,2.613922228178834,0.1416389215259479,0.0847565278757939,0.0105857445306986,0.0953422724064926,0.1250529287226535,0.0002124449419609,2.165926583768723,0.0,0.0035285815102328,1.7458509152313375,unsat,148.83235892300036,unknown,1000.004494517023,unsat,172.6079638430383,unknown,1000.004455807968,z3+''
864,288,3.0,0.3333333333333333,0.0092592592592592,0.0,0.0092592592592592,0.0092592592592592,0.0,0.0092592592592592,0.2460627460628691,0.0069444444444444,0.0138888888888888,0.9548448707361132,0.0104166666666666,0.0,0.0104166666666666,0.0104166666666666,0.4924768518518518,0.8155272486789754,0.0,1.0,1.236612796929036,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,0.4583333333333333,0.8958333333333334,0.5787037037037037,0.0049631880144032,0.311258894430969,0.0011574074074074,0.0092592592592592,1.6790304977560009,unsat,0.0365825839980971,unknown,1000.004109054018,unsat,0.0266469530179165,unknown,1000.0042665930232,z3+'sat.lookahead_simplify=true'
36315,2298,15.802872062663186,0.0632796365138372,0.0023458072299638,0.6750803043987823,2.7536830510808205e-05,0.0072421864243425,4.756127127082719,0.0023458072299638,0.2323608897852133,0.000870322019147,0.0026109660574412,0.8193859436466996,0.0012583061350213,0.6494211339519679,2.7536830510808205e-05,0.0036623984579374,0.3421653127724999,0.8805553332267368,0.0,1.0,1.60778329776537,0.1752894622802014,0.8482986125030059,0.0,1.0,2.2992800004478773,0.1486978076386928,0.1076414704667492,0.0,0.1076414704667492,0.1904447198127495,0.000339345301669,0.7369948570590348,2.7536830510808205e-05,0.0015971361696268,3.3292130604495287,sat,0.140570943000057,sat,93.5611178940162,sat,0.1570160660194233,unknown,1000.004649783019,z3+''
6300,1456,4.326923076923077,0.2311111111111111,0.0019548011512297,0.7976658276332534,0.0012698412698412,0.0187301587301587,1.6664917460014634,0.0019548011512297,0.2845402727070563,0.0013736263736263,0.0123626373626373,1.0453178407289063,0.0015157858015,0.9780105517876688,0.0007936507936507,0.0153968253968253,0.3592695003927497,0.8564554928296398,0.0,1.0,1.259559787611797,0.1264421443107325,0.5980179237694917,0.0,0.5,1.942601111254572,0.0756146686176667,0.3341269841269841,0.5063492063492063,0.8404761904761905,0.5050793650793651,0.0008408555729984,0.9623272038739844,0.0004761904761904,0.0107936507936507,1.6293017487905332,unsat,7.579226101999666,unknown,1000.0044730329828,unsat,7.159168098994996,unknown,1000.0046894659754,z3+'sat.lookahead_simplify=true'
61272,5340,11.474157303370786,0.0871523697610654,0.0007471045789316,0.6235429994668392,0.000114244679462,0.0017299908604256,3.7473213193170896,0.0007471045789316,0.2283907133487988,0.0003745318352059,0.0011235955056179,1.2934833591823507,0.0006904681916894,0.2901326408059633,8.16033424729077e-05,0.0011098054576315,0.3836989163076119,0.7365163774718111,0.0,1.0,1.814537501011485,0.2676839658074557,0.6106021385273595,0.0,0.7821782178217822,3.730715356383621,0.163448401971517,0.0272718370544457,0.3081995038516777,0.3354713409061235,0.3088033685859773,0.0001846802836055,0.4610656667983641,3.264133698916308e-05,0.0004080167123645,2.608124264633896,sat,14.449174605000737,unknown,1000.004678996018,sat,15.20913572399877,unknown,1000.0048309210688,z3+''
6960,423,16.45390070921986,0.0607758620689655,0.0079053558327219,0.3985413209992736,0.0045977011494252,0.0183908045977011,3.439353866912876,0.0079053558327219,0.2490816885615022,0.0070921985815602,0.0165484633569739,0.4843417017888285,0.0029082090160593,0.3659386182500028,0.0012931034482758,0.0063218390804597,0.6625862068965518,0.4677662148146795,0.3333333333333333,1.0,1.001982385770063,0.343976869388637,0.1655461206331908,0.1999999999999999,0.5,2.631117521132544,0.0569440363148386,0.0,0.8435344827586206,0.8435344827586206,0.8435344827586206,0.0059825140621178,0.4076206122192541,0.003735632183908,0.0136494252873563,2.4545811710524097,unsat,110.93070822799928,unknown,1000.0042601210008,unsat,89.64306238503195,unknown,1000.0049114139985,z3+'sat.lookahead_simplify=true'
